SUM of TEUs,,Type,,,,
Month of Date,Port,Export_Empty,Export_Loaded,Import_Empty,Import_Loaded,Total_TEU
October 2019,"Export, Empty","Houston, TX",20904,,,
November 2019,"Export, Empty","Houston, TX",14129,,,
December 2019,"Export, Empty","Houston, TX",15322,,,
January 2020,"Export, Empty","Houston, TX",14692,,,
February 2020,"Export, Empty","Houston, TX",10137,,,
March 2020,"Export, Empty","Houston, TX",8118,,,
April 2020,"Export, Empty","Houston, TX",11276,,,
May 2020,"Export, Empty","Houston, TX",13244,,,
June 2020,"Export, Empty","Houston, TX",9392,,,
July 2020,"Export, Empty","Houston, TX",12212,,,
August 2020,"Export, Empty","Houston, TX",21394,,,
September 2020,"Export, Empty","Houston, TX",29781,,,
October 2020,"Export, Empty","Houston, TX",50979,,,
November 2020,"Export, Empty","Houston, TX",29682,,,
December 2020,"Export, Empty","Houston, TX",26619,,,
January 2021,"Export, Empty","Houston, TX",23503,,,
February 2021,"Export, Empty","Houston, TX",17227,,,
March 2021,"Export, Empty","Houston, TX",37869,,,
April 2021,"Export, Empty","Houston, TX",40809,,,
May 2021,"Export, Empty","Houston, TX",51202,,,
June 2021,"Export, Empty","Houston, TX",56337,,,
July 2021,"Export, Empty","Houston, TX",75964,,,
August 2021,"Export, Empty","Houston, TX",65983,,,
September 2021,"Export, Empty","Houston, TX",66234,,,
October 2021,"Export, Empty","Houston, TX",69633,,,
November 2021,"Export, Empty","Houston, TX",58655,,,
December 2021,"Export, Empty","Houston, TX",60792,,,
January 2022,"Export, Empty","Houston, TX",73181,,,
February 2022,"Export, Empty","Houston, TX",56230,,,
March 2022,"Export, Empty","Houston, TX",42740,,,
April 2022,"Export, Empty","Houston, TX",43155,,,
May 2022,"Export, Empty","Houston, TX",56741,,,
June 2022,"Export, Empty","Houston, TX",53392,,,
July 2022,"Export, Empty","Houston, TX",57663,,,
August 2022,"Export, Empty","Houston, TX",78094,,,
September 2022,"Export, Empty","Houston, TX",62837,,,
October 2022,"Export, Empty","Houston, TX",63823,,,
November 2022,"Export, Empty","Houston, TX",59436,,,
December 2022,"Export, Empty","Houston, TX",41777,,,
January 2023,"Export, Empty","Houston, TX",35067,,,
February 2023,"Export, Empty","Houston, TX",37400,,,
March 2023,"Export, Empty","Houston, TX",36905,,,
April 2023,"Export, Empty","Houston, TX",42433,,,
May 2023,"Export, Empty","Houston, TX",39430,,,
June 2023,"Export, Empty","Houston, TX",46961,,,
July 2023,"Export, Empty","Houston, TX",49482,,,
August 2023,"Export, Empty","Houston, TX",40398,,,
September 2023,"Export, Empty","Houston, TX",28480,,,
October 2023,"Export, Empty","Houston, TX",52947,,,
November 2023,"Export, Empty","Houston, TX",35239,,,
December 2023,"Export, Empty","Houston, TX",39588,,,
January 2024,"Export, Empty","Houston, TX",38543,,,
February 2024,"Export, Empty","Houston, TX",45198,,,
March 2024,"Export, Empty","Houston, TX",47867,,,
April 2024,"Export, Empty","Houston, TX",44109,,,
May 2024,"Export, Empty","Houston, TX",52147,,,
June 2024,"Export, Empty","Houston, TX",59447,,,
July 2024,"Export, Empty","Houston, TX",42378,,,
August 2024,"Export, Empty","Houston, TX",57029,,,
September 2024,"Export, Empty","Houston, TX",40983,,,
October 2024,"Export, Empty","Houston, TX",49971,,,
November 2024,"Export, Empty","Houston, TX",56184,,,
December 2024,"Export, Empty","Houston, TX",36494,,,
January 2025,"Export, Empty","Houston, TX",47165,,,
February 2025,"Export, Empty","Houston, TX",37955,,,
March 2025,"Export, Empty","Houston, TX",44346,,,
April 2025,"Export, Empty","Houston, TX",52446,,,
May 2025,"Export, Empty","Houston, TX",64377,,,
January 2019,"Export, Empty","Long Beach, CA",209870,,,
February 2019,"Export, Empty","Long Beach, CA",182731,,,
March 2019,"Export, Empty","Long Beach, CA",165313,,,
April 2019,"Export, Empty","Long Beach, CA",179721,,,
May 2019,"Export, Empty","Long Beach, CA",157592,,,
June 2019,"Export, Empty","Long Beach, CA",205497,,,
July 2019,"Export, Empty","Long Beach, CA",191914,,,
August 2019,"Export, Empty","Long Beach, CA",209078,,,
September 2019,"Export, Empty","Long Beach, CA",224215,,,
October 2019,"Export, Empty","Long Beach, CA",214574,,,
November 2019,"Export, Empty","Long Beach, CA",176730,,,
December 2019,"Export, Empty","Long Beach, CA",208852,,,
January 2020,"Export, Empty","Long Beach, CA",200807,,,
February 2020,"Export, Empty","Long Beach, CA",154986,,,
March 2020,"Export, Empty","Long Beach, CA",125300,,,
April 2020,"Export, Empty","Long Beach, CA",145931,,,
May 2020,"Export, Empty","Long Beach, CA",171841,,,
June 2020,"Export, Empty","Long Beach, CA",172628,,,
July 2020,"Export, Empty","Long Beach, CA",224918,,,
August 2020,"Export, Empty","Long Beach, CA",220951,,,
September 2020,"Export, Empty","Long Beach, CA",266071,,,
October 2020,"Export, Empty","Long Beach, CA",274988,,,
November 2020,"Export, Empty","Long Beach, CA",240447,,,
December 2020,"Export, Empty","Long Beach, CA",263852,,,
January 2021,"Export, Empty","Long Beach, CA",270221,,,
February 2021,"Export, Empty","Long Beach, CA",265431,,,
March 2021,"Export, Empty","Long Beach, CA",279016,,,
April 2021,"Export, Empty","Long Beach, CA",243392,,,
May 2021,"Export, Empty","Long Beach, CA",314070,,,
June 2021,"Export, Empty","Long Beach, CA",237615,,,
July 2021,"Export, Empty","Long Beach, CA",276363,,,
August 2021,"Export, Empty","Long Beach, CA",268505,,,
September 2021,"Export, Empty","Long Beach, CA",253964,,,
October 2021,"Export, Empty","Long Beach, CA",270373,,,
November 2021,"Export, Empty","Long Beach, CA",262184,,,
December 2021,"Export, Empty","Long Beach, CA",269184,,,
January 2022,"Export, Empty","Long Beach, CA",276058,,,
February 2022,"Export, Empty","Long Beach, CA",276673,,,
March 2022,"Export, Empty","Long Beach, CA",310094,,,
April 2022,"Export, Empty","Long Beach, CA",285145,,,
May 2022,"Export, Empty","Long Beach, CA",325105,,,
June 2022,"Export, Empty","Long Beach, CA",289788,,,
July 2022,"Export, Empty","Long Beach, CA",285370,,,
August 2022,"Export, Empty","Long Beach, CA",288558,,,
September 2022,"Export, Empty","Long Beach, CA",269519,,,
October 2022,"Export, Empty","Long Beach, CA",228225,,,
November 2022,"Export, Empty","Long Beach, CA",186546,,,
December 2022,"Export, Empty","Long Beach, CA",170698,,,
January 2023,"Export, Empty","Long Beach, CA",191458,,,
February 2023,"Export, Empty","Long Beach, CA",164529,,,
March 2023,"Export, Empty","Long Beach, CA",176907,,,
April 2023,"Export, Empty","Long Beach, CA",203127,,,
May 2023,"Export, Empty","Long Beach, CA",255725,,,
June 2023,"Export, Empty","Long Beach, CA",214128,,,
July 2023,"Export, Empty","Long Beach, CA",200096,,,
August 2023,"Export, Empty","Long Beach, CA",248198,,,
September 2023,"Export, Empty","Long Beach, CA",300807,,,
October 2023,"Export, Empty","Long Beach, CA",286960,,,
November 2023,"Export, Empty","Long Beach, CA",251833,,,
December 2023,"Export, Empty","Long Beach, CA",257166,,,
January 2024,"Export, Empty","Long Beach, CA",249169,,,
February 2024,"Export, Empty","Long Beach, CA",244470,,,
March 2024,"Export, Empty","Long Beach, CA",230750,,,
April 2024,"Export, Empty","Long Beach, CA",274223,,,
May 2024,"Export, Empty","Long Beach, CA",310542,,,
June 2024,"Export, Empty","Long Beach, CA",310542,,,
July 2024,"Export, Empty","Long Beach, CA",325503,,,
August 2024,"Export, Empty","Long Beach, CA",338750,,,
September 2024,"Export, Empty","Long Beach, CA",310829,,,
October 2024,"Export, Empty","Long Beach, CA",372136,,,
November 2024,"Export, Empty","Long Beach, CA",316944,,,
December 2024,"Export, Empty","Long Beach, CA",332855,,,
January 2025,"Export, Empty","Long Beach, CA",369205,,,
February 2025,"Export, Empty","Long Beach, CA",292293,,,
March 2025,"Export, Empty","Long Beach, CA",315619,,,
April 2025,"Export, Empty","Long Beach, CA",336456,,,
May 2025,"Export, Empty","Long Beach, CA",242471,,,
January 2019,"Export, Empty","Los Angeles, CA",261726,,,
February 2019,"Export, Empty","Los Angeles, CA",198201.5,,,
March 2019,"Export, Empty","Los Angeles, CA",180999.5,,,
April 2019,"Export, Empty","Los Angeles, CA",202589.7,,,
May 2019,"Export, Empty","Los Angeles, CA",220991.5,,,
June 2019,"Export, Empty","Los Angeles, CA",219635.25,,,
July 2019,"Export, Empty","Los Angeles, CA",263209,,,
August 2019,"Export, Empty","Los Angeles, CA",265711,,,
September 2019,"Export, Empty","Los Angeles, CA",234453.5,,,
October 2019,"Export, Empty","Los Angeles, CA",227431.5,,,
November 2019,"Export, Empty","Los Angeles, CA",209935.75,,,
December 2019,"Export, Empty","Los Angeles, CA",232727,,,
January 2020,"Export, Empty","Los Angeles, CA",232176.25,,,
February 2020,"Export, Empty","Los Angeles, CA",130833.75,,,
March 2020,"Export, Empty","Los Angeles, CA",96815,,,
April 2020,"Export, Empty","Los Angeles, CA",184491.75,,,
May 2020,"Export, Empty","Los Angeles, CA",170916.75,,,
June 2020,"Export, Empty","Los Angeles, CA",212632.75,,,
July 2020,"Export, Empty","Los Angeles, CA",272838.7,,,
August 2020,"Export, Empty","Los Angeles, CA",313379.25,,,
September 2020,"Export, Empty","Los Angeles, CA",276546.5,,,
October 2020,"Export, Empty","Los Angeles, CA",325980,,,
November 2020,"Export, Empty","Los Angeles, CA",292762.25,,,
December 2020,"Export, Empty","Los Angeles, CA",296265.75,,,
January 2021,"Export, Empty","Los Angeles, CA",278326.25,,,
February 2021,"Export, Empty","Los Angeles, CA",283952.75,,,
March 2021,"Export, Empty","Los Angeles, CA",341235,,,
April 2021,"Export, Empty","Los Angeles, CA",337836.25,,,
May 2021,"Export, Empty","Los Angeles, CA",361358.75,,,
June 2021,"Export, Empty","Los Angeles, CA",310810,,,
July 2021,"Export, Empty","Los Angeles, CA",329878.75,,,
August 2021,"Export, Empty","Los Angeles, CA",364211.5,,,
September 2021,"Export, Empty","Los Angeles, CA",358581,,,
October 2021,"Export, Empty","Los Angeles, CA",335679.05,,,
November 2021,"Export, Empty","Los Angeles, CA",323409.25,,,
December 2021,"Export, Empty","Los Angeles, CA",328193.85,,,
January 2022,"Export, Empty","Los Angeles, CA",336935.85,,,
February 2022,"Export, Empty","Los Angeles, CA",335510.95,,,
March 2022,"Export, Empty","Los Angeles, CA",349116.95,,,
April 2022,"Export, Empty","Los Angeles, CA",329215.3,,,
May 2022,"Export, Empty","Los Angeles, CA",340565.35,,,
June 2022,"Export, Empty","Los Angeles, CA",334454.45,,,
July 2022,"Export, Empty","Los Angeles, CA",340815.95,,,
August 2022,"Export, Empty","Los Angeles, CA",297328.75,,,
September 2022,"Export, Empty","Los Angeles, CA",286618,,,
October 2022,"Export, Empty","Los Angeles, CA",248044,,,
November 2022,"Export, Empty","Los Angeles, CA",237672.25,,,
December 2022,"Export, Empty","Los Angeles, CA",272481.25,,,
January 2023,"Export, Empty","Los Angeles, CA",244770,,,
February 2023,"Export, Empty","Los Angeles, CA",153859.5,,,
March 2023,"Export, Empty","Los Angeles, CA",199003,,,
April 2023,"Export, Empty","Los Angeles, CA",252024.25,,,
May 2023,"Export, Empty","Los Angeles, CA",265713.25,,,
June 2023,"Export, Empty","Los Angeles, CA",287609.75,,,
July 2023,"Export, Empty","Los Angeles, CA",209068.25,,,
August 2023,"Export, Empty","Los Angeles, CA",267045,,,
September 2023,"Export, Empty","Los Angeles, CA",233752.5,,,
October 2023,"Export, Empty","Los Angeles, CA",231934.25,,,
November 2023,"Export, Empty","Los Angeles, CA",266747.25,,,
December 2023,"Export, Empty","Los Angeles, CA",256092.25,,,
January 2024,"Export, Empty","Los Angeles, CA",287156.5,,,
February 2024,"Export, Empty","Los Angeles, CA",239776.5,,,
March 2024,"Export, Empty","Los Angeles, CA",218139.25,,,
April 2024,"Export, Empty","Los Angeles, CA",220109,,,
May 2024,"Export, Empty","Los Angeles, CA",235800,,,
June 2024,"Export, Empty","Los Angeles, CA",275944.25,,,
July 2024,"Export, Empty","Los Angeles, CA",323072.25,,,
August 2024,"Export, Empty","Los Angeles, CA",328154,,,
September 2024,"Export, Empty","Los Angeles, CA",340117.25,,,
October 2024,"Export, Empty","Los Angeles, CA",319057.5,,,
November 2024,"Export, Empty","Los Angeles, CA",301794.5,,,
December 2024,"Export, Empty","Los Angeles, CA",349820.5,,,
January 2025,"Export, Empty","Los Angeles, CA",326999,,,
February 2025,"Export, Empty","Los Angeles, CA",278972.5,,,
March 2025,"Export, Empty","Los Angeles, CA",268838.2,,,
April 2025,"Export, Empty","Los Angeles, CA",274528.5,,,
May 2025,"Export, Empty","Los Angeles, CA",240058.75,,,
January 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",60043,,,
February 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",44157,,,
March 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",52437,,,
April 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",56604,,,
May 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",51252,,,
June 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",59432,,,
July 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",52580,,,
August 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",58749,,,
September 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",56313,,,
October 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",49468,,,
November 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",33655,,,
December 2019,"Export, Empty","NWSA (Seattle & Tacoma, WA)",43299,,,
January 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",39248,,,
February 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",39591,,,
March 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",22167,,,
April 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",23847,,,
May 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",29583,,,
June 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",40903,,,
July 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",40352,,,
August 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",46533,,,
September 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",50494,,,
October 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",51634,,,
November 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",48668,,,
December 2020,"Export, Empty","NWSA (Seattle & Tacoma, WA)",52842,,,
January 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",60251,,,
February 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",47260,,,
March 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",51242,,,
April 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",55216,,,
May 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",63425,,,
June 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",72076,,,
July 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",65369,,,
August 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",69038,,,
September 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",66547,,,
October 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",66734,,,
November 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",70693,,,
December 2021,"Export, Empty","NWSA (Seattle & Tacoma, WA)",58153,,,
January 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",66679,,,
February 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",69202,,,
March 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",77788,,,
April 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",56462,,,
May 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",80774,,,
June 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",69687,,,
July 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",58837,,,
August 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",62039,,,
September 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",63348,,,
October 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",64888,,,
November 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",47675,,,
December 2022,"Export, Empty","NWSA (Seattle & Tacoma, WA)",47082,,,
January 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",42356,,,
February 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",42947,,,
March 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",39022,,,
April 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",36369,,,
May 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",38038,,,
June 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",41205,,,
July 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",32454,,,
August 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",36974,,,
September 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",60746,,,
October 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",48984,,,
November 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",32597,,,
December 2023,"Export, Empty","NWSA (Seattle & Tacoma, WA)",41370,,,
January 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",34547,,,
February 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",38933,,,
March 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",30647,,,
April 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",37860,,,
May 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",48778,,,
June 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",57649,,,
July 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",53779,,,
August 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",68265,,,
September 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",69330,,,
October 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",58035,,,
November 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",59965,,,
December 2024,"Export, Empty","NWSA (Seattle & Tacoma, WA)",54573,,,
January 2025,"Export, Empty","NWSA (Seattle & Tacoma, WA)",51080,,,
February 2025,"Export, Empty","NWSA (Seattle & Tacoma, WA)",51521,,,
March 2025,"Export, Empty","NWSA (Seattle & Tacoma, WA)",65417,,,
April 2025,"Export, Empty","NWSA (Seattle & Tacoma, WA)",50345,,,
May 2025,"Export, Empty","NWSA (Seattle & Tacoma, WA)",46735,,,
January 2019,"Export, Empty","Oakland, CA",39769,,,
February 2019,"Export, Empty","Oakland, CA",33662,,,
March 2019,"Export, Empty","Oakland, CA",30533,,,
April 2019,"Export, Empty","Oakland, CA",36357,,,
May 2019,"Export, Empty","Oakland, CA",42363,,,
June 2019,"Export, Empty","Oakland, CA",35113,,,
July 2019,"Export, Empty","Oakland, CA",36266,,,
August 2019,"Export, Empty","Oakland, CA",44938,,,
September 2019,"Export, Empty","Oakland, CA",37332,,,
October 2019,"Export, Empty","Oakland, CA",23234,,,
November 2019,"Export, Empty","Oakland, CA",19743,,,
December 2019,"Export, Empty","Oakland, CA",23668,,,
January 2020,"Export, Empty","Oakland, CA",29334,,,
February 2020,"Export, Empty","Oakland, CA",20520,,,
March 2020,"Export, Empty","Oakland, CA",17282,,,
April 2020,"Export, Empty","Oakland, CA",19981,,,
May 2020,"Export, Empty","Oakland, CA",25444,,,
June 2020,"Export, Empty","Oakland, CA",30007,,,
July 2020,"Export, Empty","Oakland, CA",39651,,,
August 2020,"Export, Empty","Oakland, CA",41215,,,
September 2020,"Export, Empty","Oakland, CA",41440,,,
October 2020,"Export, Empty","Oakland, CA",29000,,,
November 2020,"Export, Empty","Oakland, CA",23647,,,
December 2020,"Export, Empty","Oakland, CA",27718,,,
January 2021,"Export, Empty","Oakland, CA",36428,,,
February 2021,"Export, Empty","Oakland, CA",28301,,,
March 2021,"Export, Empty","Oakland, CA",28624,,,
April 2021,"Export, Empty","Oakland, CA",25659,,,
May 2021,"Export, Empty","Oakland, CA",40113,,,
June 2021,"Export, Empty","Oakland, CA",40229,,,
July 2021,"Export, Empty","Oakland, CA",34594,,,
August 2021,"Export, Empty","Oakland, CA",40670,,,
September 2021,"Export, Empty","Oakland, CA",27234,,,
October 2021,"Export, Empty","Oakland, CA",26412,,,
November 2021,"Export, Empty","Oakland, CA",21911,,,
December 2021,"Export, Empty","Oakland, CA",23229,,,
January 2022,"Export, Empty","Oakland, CA",35775,,,
February 2022,"Export, Empty","Oakland, CA",32135,,,
March 2022,"Export, Empty","Oakland, CA",36832,,,
April 2022,"Export, Empty","Oakland, CA",20365,,,
May 2022,"Export, Empty","Oakland, CA",35188,,,
June 2022,"Export, Empty","Oakland, CA",40408,,,
July 2022,"Export, Empty","Oakland, CA",31542,,,
August 2022,"Export, Empty","Oakland, CA",43443,,,
September 2022,"Export, Empty","Oakland, CA",37660,,,
October 2022,"Export, Empty","Oakland, CA",40744,,,
November 2022,"Export, Empty","Oakland, CA",38481,,,
December 2022,"Export, Empty","Oakland, CA",25741,,,
January 2023,"Export, Empty","Oakland, CA",38013.5,,,
February 2023,"Export, Empty","Oakland, CA",25460.5,,,
March 2023,"Export, Empty","Oakland, CA",26224,,,
April 2023,"Export, Empty","Oakland, CA",24754.25,,,
May 2023,"Export, Empty","Oakland, CA",28315,,,
June 2023,"Export, Empty","Oakland, CA",23878.75,,,
July 2023,"Export, Empty","Oakland, CA",31178.75,,,
August 2023,"Export, Empty","Oakland, CA",30579,,,
September 2023,"Export, Empty","Oakland, CA",26429,,,
October 2023,"Export, Empty","Oakland, CA",22775,,,
November 2023,"Export, Empty","Oakland, CA",19613,,,
December 2023,"Export, Empty","Oakland, CA",21655,,,
January 2024,"Export, Empty","Oakland, CA",28694,,,
February 2024,"Export, Empty","Oakland, CA",23633,,,
March 2024,"Export, Empty","Oakland, CA",23728,,,
April 2024,"Export, Empty","Oakland, CA",29375,,,
May 2024,"Export, Empty","Oakland, CA",33389.75,,,
June 2024,"Export, Empty","Oakland, CA",32244,,,
July 2024,"Export, Empty","Oakland, CA",34342.75,,,
August 2024,"Export, Empty","Oakland, CA",38507,,,
September 2024,"Export, Empty","Oakland, CA",35337,,,
October 2024,"Export, Empty","Oakland, CA",29749.5,,,
November 2024,"Export, Empty","Oakland, CA",22495,,,
December 2024,"Export, Empty","Oakland, CA",27500.75,,,
January 2025,"Export, Empty","Oakland, CA",34363,,,
February 2025,"Export, Empty","Oakland, CA",30343,,,
March 2025,"Export, Empty","Oakland, CA",34823,,,
April 2025,"Export, Empty","Oakland, CA",27373.5,,,
May 2025,"Export, Empty","Oakland, CA",26779,,,
January 2019,"Export, Empty",Port of NY & NJ,182337,,,
February 2019,"Export, Empty",Port of NY & NJ,175358,,,
March 2019,"Export, Empty",Port of NY & NJ,170777,,,
April 2019,"Export, Empty",Port of NY & NJ,174577,,,
May 2019,"Export, Empty",Port of NY & NJ,169448,,,
June 2019,"Export, Empty",Port of NY & NJ,185055,,,
July 2019,"Export, Empty",Port of NY & NJ,206251,,,
August 2019,"Export, Empty",Port of NY & NJ,207875,,,
September 2019,"Export, Empty",Port of NY & NJ,191143,,,
October 2019,"Export, Empty",Port of NY & NJ,198173,,,
November 2019,"Export, Empty",Port of NY & NJ,177744,,,
December 2019,"Export, Empty",Port of NY & NJ,183467,,,
January 2020,"Export, Empty",Port of NY & NJ,173892,,,
February 2020,"Export, Empty",Port of NY & NJ,163564,,,
March 2020,"Export, Empty",Port of NY & NJ,150702,,,
April 2020,"Export, Empty",Port of NY & NJ,177254,,,
May 2020,"Export, Empty",Port of NY & NJ,174942,,,
June 2020,"Export, Empty",Port of NY & NJ,146701,,,
July 2020,"Export, Empty",Port of NY & NJ,175859,,,
August 2020,"Export, Empty",Port of NY & NJ,216430,,,
September 2020,"Export, Empty",Port of NY & NJ,229523,,,
October 2020,"Export, Empty",Port of NY & NJ,231741,,,
November 2020,"Export, Empty",Port of NY & NJ,233904,,,
December 2020,"Export, Empty",Port of NY & NJ,243938,,,
January 2021,"Export, Empty",Port of NY & NJ,239509,,,
February 2021,"Export, Empty",Port of NY & NJ,193956,,,
March 2021,"Export, Empty",Port of NY & NJ,267542,,,
April 2021,"Export, Empty",Port of NY & NJ,229295,,,
May 2021,"Export, Empty",Port of NY & NJ,263257,,,
June 2021,"Export, Empty",Port of NY & NJ,247964,,,
July 2021,"Export, Empty",Port of NY & NJ,250952,,,
August 2021,"Export, Empty",Port of NY & NJ,275492,,,
September 2021,"Export, Empty",Port of NY & NJ,243367,,,
October 2021,"Export, Empty",Port of NY & NJ,275389,,,
November 2021,"Export, Empty",Port of NY & NJ,257190,,,
December 2021,"Export, Empty",Port of NY & NJ,269244,,,
January 2022,"Export, Empty",Port of NY & NJ,264475,,,
February 2022,"Export, Empty",Port of NY & NJ,269253,,,
March 2022,"Export, Empty",Port of NY & NJ,298515,,,
April 2022,"Export, Empty",Port of NY & NJ,273234,,,
May 2022,"Export, Empty",Port of NY & NJ,298977,,,
June 2022,"Export, Empty",Port of NY & NJ,307646,,,
July 2022,"Export, Empty",Port of NY & NJ,275554,,,
August 2022,"Export, Empty",Port of NY & NJ,303662,,,
September 2022,"Export, Empty",Port of NY & NJ,313762,,,
October 2022,"Export, Empty",Port of NY & NJ,295922,,,
November 2022,"Export, Empty",Port of NY & NJ,261325,,,
December 2022,"Export, Empty",Port of NY & NJ,204115,,,
January 2023,"Export, Empty",Port of NY & NJ,207643,,,
February 2023,"Export, Empty",Port of NY & NJ,182936,,,
March 2023,"Export, Empty",Port of NY & NJ,168936,,,
April 2023,"Export, Empty",Port of NY & NJ,214938,,,
May 2023,"Export, Empty",Port of NY & NJ,212995,,,
June 2023,"Export, Empty",Port of NY & NJ,194154,,,
July 2023,"Export, Empty",Port of NY & NJ,251140,,,
August 2023,"Export, Empty",Port of NY & NJ,206064,,,
September 2023,"Export, Empty",Port of NY & NJ,219407,,,
October 2023,"Export, Empty",Port of NY & NJ,247419,,,
November 2023,"Export, Empty",Port of NY & NJ,205633,,,
December 2023,"Export, Empty",Port of NY & NJ,200746,,,
January 2024,"Export, Empty",Port of NY & NJ,217878,,,
February 2024,"Export, Empty",Port of NY & NJ,196213,,,
March 2024,"Export, Empty",Port of NY & NJ,228312,,,
April 2024,"Export, Empty",Port of NY & NJ,235500,,,
May 2024,"Export, Empty",Port of NY & NJ,250070,,,
June 2024,"Export, Empty",Port of NY & NJ,228575,,,
July 2024,"Export, Empty",Port of NY & NJ,269026,,,
August 2024,"Export, Empty",Port of NY & NJ,276222,,,
September 2024,"Export, Empty",Port of NY & NJ,277247,,,
October 2024,"Export, Empty",Port of NY & NJ,235521,,,
November 2024,"Export, Empty",Port of NY & NJ,241930,,,
December 2024,"Export, Empty",Port of NY & NJ,225928,,,
January 2025,"Export, Empty",Port of NY & NJ,241751,,,
February 2025,"Export, Empty",Port of NY & NJ,233839,,,
March 2025,"Export, Empty",Port of NY & NJ,265493,,,
April 2025,"Export, Empty",Port of NY & NJ,241289,,,
May 2025,"Export, Empty",Port of NY & NJ,261200,,,
January 2019,"Export, Empty","Port of Virginia, VA",50538,,,
February 2019,"Export, Empty","Port of Virginia, VA",44038,,,
March 2019,"Export, Empty","Port of Virginia, VA",41712,,,
April 2019,"Export, Empty","Port of Virginia, VA",38580,,,
May 2019,"Export, Empty","Port of Virginia, VA",51173,,,
June 2019,"Export, Empty","Port of Virginia, VA",48622,,,
July 2019,"Export, Empty","Port of Virginia, VA",56696,,,
August 2019,"Export, Empty","Port of Virginia, VA",54405,,,
September 2019,"Export, Empty","Port of Virginia, VA",52766,,,
October 2019,"Export, Empty","Port of Virginia, VA",57427,,,
